1,boys de buy
1,boutteure
1,bourreruby balay
1,bourregip de lateribus
1,bourre descarde
1,bouillon de poulet
1,bouillon
1,bougie
1,boufainpoil de cheval
1,boue
1,bouche
1,bon vin pur
1,boli armeniae
1,boli armeni
1,bol armen
1,boix doulslessive de chaulx vive
1,boiseau
1,boisclou
1,boiscapilli veneris
1,boisaspalte
1,bois de
1,boeuftartre
1,bleu
1,bled de froment
1,blancshuile
1,blanchedragee
1,blanche
1,blanchastre
1,blanc dung œuf
1,blanc dhuile doeufs
1,blanc 
1,bitumeau de savon
1,bignetz
1,beurrecharbon
1,basane
1,barre
1,barbes
1,barbe des fouines
1,barbe de rat
1,balle
1,balaustes
1,baccis juniperi
1,axunge de verre
1,axunge
1,avoyne
1,aulx metaulx
1,aspicSel armoniac
1,aspalthe
1,aspalt
1,arsenic sublime
1,arsenic jaulne
1,arsenic blanc
1,arrabeic
1,armoniacantimoyne
1,argille
1,arge{n}t
1,argentvinaigre
1,argentplastre
1,argentmetal
1,argentees
1,argenteau de vye
1,argentbuys
1,argentargent
1,argentambre
1,argentCire
1,argent vifterre
1,argent vifAmbre
1,argent vif arreste
1,argent pour vif
1,argent dore
1,argent de teston
1,argent commun
1,areneuse
1,areneeau
1,ardoiseplomb
1,ardoise calcinee
1,ardillevif argent
1,ardilleardille
1,ardille sabloneuse
1,ardille fresche
1,ardille blanche
1,ardides
1,arcenic sublime
1,arcenic jaulne
1,arabichuille
1,antymoine
1,anthos
1,amydon dangleterre
1,ametiste
1,amendes pelees
1,amendes
1,ambre jaulne
1,ambre gris
1,ambre blanc
1,amandeCrocum ferri
1,alung de Glace
1,alung daraucqde Roc
1,alun de glace
1,alume
1,alum de roche
1,alum de plume de plume
1,alum de plastre
1,aloe
1,aloc
1,albastre 
1,ailfer doux
1,ail
1,aigrecharbons
1,aigre
1,agatheagathe
1,aes ustum limaille de cuivre
1,aes
1,acierpouldre
1,acierplomb
1,acierluth
1,aceto
1,abougie
1,a gros poil
1,a destrempe
1,Vinaigre
1,Vin
1,Verre
1,Vernilhon
1,Vermeillon
1,Tuiles
1,Tormentine
1,Toile d'iraignee
1,Theriaque
1,Terre graisse
1,Terre fondue des potiers
1,Terre ardille
1,Terre
1,Terra emerita
1,Tartre crud
1,Suin de verre
1,Suif doreille
1,Sublime
1,Spalt
1,Soye
1,Soufre
1,Sire blanche
1,Sel gros commun
1,Sel gemme
1,Sel
1,ScudegrunVelours
1,Saphir
1,Sanguine
1,Sang des serpens
1,Salpestre
1,Sal gemme
1,Sable de mine blanc des verriers
1,Sable blanc
1,Sable
