1 ill,,1 ill,,1 ill
52 lb,,52 lb,,1 lb
38 m,,38 m,,38 m
1 mark,,1 mark,,1 mark
2 ms,,2 ms,,2 ms
2 pro,,2 pro,,2 pro
1 root,,1 root,,1 root
13 tl,,13 tl,,13 tl
ms-xml/tc/tc_p125r_preTEI.xml,,ms-xml/tcn/tcn_p125r_preTEI.xml,,ms-xml/tl/tl_p125r_preTEI.xml
8 ab,,8 ab,,8 ab
1 add,,1 add,,1 add
1 bp,,1 bp,,1 bp
4 comment,,4 comment,,3 comment
7 del,,2 corr,,1 corr
5 div,,8 del,,8 del
2 emph,,5 div,,5 div
4 env,,2 emph,,2 emph
10 exp,,4 env,,1 env
1 figure,,11 exp,,1 figure
3 head,,1 figure,,4 fr
4 hr,,3 head,,3 head
72 lb,,4 hr,,4 hr
30 m,,72 lb,,31 m
2 mark,,30 m,,2 mark
4 pl,,2 mark,,4 pl
1 pro,,4 pl,,1 pro
1 root,,1 pro,,1 root
2 sn,,1 root,,2 sn
3 tl,,2 sn,,4 tl
2 tmp,,3 tl,,2 tmp
5 ups,,2 tmp,,4 wp
3 wp,,3 wp,,
ms-xml/tc/tc_p125v_preTEI.xml,,ms-xml/tcn/tcn_p125v_preTEI.xml,,ms-xml/tl/tl_p125v_preTEI.xml
5 ab,,5 ab,,5 ab
2 add,,2 add,,2 add
11 al,,11 al,,11 al
6 del,,1 comment,,1 comment
3 div,,6 del,,6 del
5 exp,,3 div,,3 div
3 head,,5 exp,,2 fr
49 lb,,3 head,,3 head
14 m,,49 lb,,14 m
1 mark,,14 m,,1 mark
1 root,,1 mark,,1 root
3 tl,,1 root,,2 tl
1 ups,,3 tl,,
ms-xml/tc/tc_p126r_preTEI.xml,,ms-xml/tcn/tcn_p126r_preTEI.xml,,ms-xml/tl/tl_p126r_preTEI.xml
4 ab,,4 ab,,4 ab
1 add,,1 add,,1 add
5 del,,5 del,,5 del
1 div,,1 div,,1 div
7 exp,,7 exp,,2 fr
1 head,,1 head,,1 head
70 lb,,70 lb,,26 m
26 m,,26 m,,1 mark
1 mark,,1 mark,,3 ms
3 ms,,3 ms,,15 pa
11 pa,,11 pa,,1 root
1 root,,1 root,,10 tl
10 tl,,10 tl,,5 tmp
5 tmp,,5 tmp,,
4 ups,,,,
ms-xml/tc/tc_p126v_preTEI.xml,,ms-xml/tcn/tcn_p126v_preTEI.xml,,ms-xml/tl/tl_p126v_preTEI.xml
7 ab,,7 ab,,7 ab
1 add,,1 add,,1 add
1 cn,,1 cn,,1 cn
1 comment,,1 comment,,1 comment
11 del,,11 del,,11 del
3 div,,3 div,,3 div
3 exp,,3 exp,,8 fr
3 head,,3 head,,3 head
2 la,,2 la,,2 la
44 lb,,44 lb,,27 m
27 m,,27 m,,2 ms
2 ms,,2 ms,,3 pa
3 pa,,3 pa,,1 root
1 root,,1 root,,9 tl
8 tl,,8 tl,,
ms-xml/tc/tc_p127r_preTEI.xml,,ms-xml/tcn/tcn_p127r_preTEI.xml,,ms-xml/tl/tl_p127r_preTEI.xml
4 ab,,4 ab,,4 ab
2 add,,2 add,,2 add
4 del,,1 corr,,4 del
2 div,,4 del,,2 div
1 emph,,2 div,,1 emph
4 exp,,1 emph,,1 figure
1 figure,,4 exp,,4 fr
1 head,,1 figure,,1 head
1 la,,1 head,,1 la
35 lb,,1 la,,26 m
27 m,,35 lb,,1 ms
1 ms,,26 m,,2 pa
2 pa,,1 ms,,1 root
1 root,,2 pa,,6 tl
6 tl,,1 root,,1 tmp
1 tmp,,6 tl,,
7 ups,,1 tmp,,
ms-xml/tc/tc_p127v_preTEI.xml,,ms-xml/tcn/tcn_p127v_preTEI.xml,,ms-xml/tl/tl_p127v_preTEI.xml
11 ab,,11 ab,,11 ab
6 add,,6 add,,5 add
2 comment,,3 comment,,1 comment
10 del,,3 corr,,1 corr
1 div,,10 del,,10 del
2 emph,,1 div,,1 div
8 exp,,2 emph,,2 emph
1 figure,,8 exp,,1 figure
1 head,,1 figure,,3 fr
1 hr,,1 head,,1 head
1 la,,1 hr,,1 hr
76 lb,,1 la,,1 la
38 m,,76 lb,,39 m
1 oc,,39 m,,1 oc
1 pl,,1 oc,,3 pro
3 pro,,3 pro,,1 root
1 root,,1 root,,31 tl
33 tl,,34 tl,,
1 ups,,,,
ms-xml/tc/tc_p128r_preTEI.xml,,ms-xml/tcn/tcn_p128r_preTEI.xml,,ms-xml/tl/tl_p128r_preTEI.xml
11 ab,,11 ab,,11 ab
8 add,,8 add,,8 add
1 bp,,1 bp,,1 bp
2 comment,,2 comment,,2 comment
19 del,,1 corr,,1 corr
1 div,,18 del,,16 del
3 exp,,1 div,,1 div
1 head,,3 exp,,6 fr
1 la,,1 head,,1 head
62 lb,,1 la,,1 la
30 m,,62 lb,,29 m
2 mark,,30 m,,2 mark
3 ms,,2 mark,,3 ms
6 oc,,3 ms,,6 oc
1 pa,,6 oc,,1 pa
1 root,,1 pa,,1 root
23 tl,,1 root,,24 tl
10 ups,,23 tl,,
ms-xml/tc/tc_p128v_preTEI.xml,,ms-xml/tcn/tcn_p128v_preTEI.xml,,ms-xml/tl/tl_p128v_preTEI.xml
7 ab,,7 ab,,7 ab
3 add,,3 add,,2 add
3 al,,3 al,,3 al
2 cn,,2 cn,,2 cn
8 del,,1 corr,,8 del
2 div,,8 del,,2 div
15 exp,,2 div,,9 fr
1 head,,16 exp,,1 head
1 ill,,1 head,,44 m
85 lb,,1 ill,,1 mark
46 m,,85 lb,,2 ms
1 mark,,45 m,,1 oc
2 ms,,1 mark,,1 pa
1 oc,,2 ms,,4 pl
1 pa,,1 oc,,2 pro
4 pl,,1 pa,,1 root
2 pro,,4 pl,,18 tl
1 root,,2 pro,,
17 tl,,1 root,,
2 ups,,18 tl,,
ms-xml/tc/tc_p129r_preTEI.xml,,ms-xml/tcn/tcn_p129r_preTEI.xml,,ms-xml/tl/tl_p129r_preTEI.xml
5 ab,,5 ab,,5 ab
2 add,,2 add,,2 add
4 al,,4 al,,4 al
1 comment,,1 corr,,2 comment
2 del,,2 del,,1 corr
4 div,,4 div,,2 del
5 exp,,5 exp,,4 div
4 head,,4 head,,4 fr
27 lb,,27 lb,,4 head
22 m,,22 m,,22 m
1 mark,,1 mark,,1 mark
1 ms,,1 ms,,1 ms
6 pa,,6 pa,,5 pa
1 root,,1 root,,1 root
1 tl,,1 tl,,1 tl
1 tmp,,1 tmp,,1 tmp
2 ups,,1 wp,,1 wp
1 wp,,,,
ms-xml/tc/tc_p129v_preTEI.xml,,ms-xml/tcn/tcn_p129v_preTEI.xml,,ms-xml/tl/tl_p129v_preTEI.xml
8 ab,,8 ab,,8 ab
2 add,,2 add,,2 add
11 al,,11 al,,10 al
2 bp,,2 bp,,2 bp
2 comment,,10 del,,10 del
10 del,,4 div,,4 div
4 div,,1 env,,1 env
1 env,,15 exp,,1 figure
15 exp,,1 figure,,5 fr
1 figure,,4 head,,4 head
4 head,,2 hr,,2 hr
2 hr,,85 lb,,30 m
85 lb,,31 m,,2 mark
31 m,,2 mark,,4 ms
2 mark,,5 ms,,5 pa
4 ms,,5 pa,,1 root
5 pa,,1 root,,1 sn
1 root,,1 sn,,19 tl
1 sn,,19 tl,,3 tmp
19 tl,,3 tmp,,
3 tmp,,,,
ms-xml/tc/tc_p130r_preTEI.xml,,ms-xml/tcn/tcn_p130r_preTEI.xml,,ms-xml/tl/tl_p130r_preTEI.xml
6 ab,,6 ab,,6 ab
2 add,,2 add,,2 add
6 al,,6 al,,5 al
2 comment,,2 comment,,1 comment
4 del,,2 corr,,2 corr
4 div,,5 del,,5 del
1 env,,4 div,,4 div
6 exp,,1 env,,1 env
1 figure,,6 exp,,1 figure
4 head,,1 figure,,2 fr
40 lb,,4 head,,4 head
13 m,,40 lb,,14 m
3 pa,,13 m,,3 pa
1 root,,3 pa,,1 root
12 tl,,1 root,,12 tl
4 ups,,12 tl,,
ms-xml/tc/tc_p130v_preTEI.xml,,ms-xml/tcn/tcn_p130v_preTEI.xml,,ms-xml/tl/tl_p130v_preTEI.xml
5 ab,,5 ab,,5 ab
2 add,,2 add,,2 add
6 al,,6 al,,6 al
1 comment,,1 comment,,1 comment
8 del,,8 del,,8 del
3 div,,3 div,,3 div
1 emph,,1 emph,,1 emph
11 exp,,11 exp,,5 fr
3 head,,3 head,,3 head
36 lb,,36 lb,,9 m
9 m,,9 m,,1 root
1 root,,1 root,,8 tl
8 tl,,8 tl,,
ms-xml/tc/tc_p131r_preTEI.xml,,ms-xml/tcn/tcn_p131r_preTEI.xml,,ms-xml/tl/tl_p131r_preTEI.xml
7 ab,,7 ab,,7 ab
1 add,,1 add,,1 add
1 al,,1 al,,1 al
1 bp,,1 bp,,1 bp
3 del,,3 del,,2 del
5 div,,5 div,,5 div
2 env,,2 env,,2 env
4 exp,,3 exp,,3 fr
5 head,,5 head,,5 head
1 la,,1 la,,1 la
30 lb,,30 lb,,2 lb
27 m,,27 m,,27 m
1 mark,,1 mark,,1 mark
2 pro,,2 pro,,2 pro
1 root,,1 root,,1 root
6 tl,,6 tl,,6 tl
4 ups,,,,
ms-xml/tc/tc_p131v_preTEI.xml,,ms-xml/tcn/tcn_p131v_preTEI.xml,,ms-xml/tl/tl_p131v_preTEI.xml
6 ab,,6 ab,,6 ab
2 add,,2 add,,2 add
1 al,,1 al,,1 al
2 bp,,2 bp,,2 bp
8 del,,4 corr,,8 del
2 div,,8 del,,2 div
7 exp,,2 div,,8 fr
1 head,,10 exp,,1 head
61 lb,,1 head,,43 m
42 m,,61 lb,,4 ms
4 ms,,42 m,,1 root
1 root,,4 ms,,2 sn
3 sn,,1 root,,10 tl
10 tl,,2 sn,,1 tmp
1 tmp,,10 tl,,
,,1 tmp,,
ms-xml/tc/tc_p132r_preTEI.xml,,ms-xml/tcn/tcn_p132r_preTEI.xml,,ms-xml/tl/tl_p132r_preTEI.xml
6 ab,,6 ab,,6 ab
1 add,,1 add,,1 add
1 bp,,1 bp,,1 bp
7 del,,7 del,,7 del
3 div,,3 div,,3 div
1 env,,1 env,,1 env
7 exp,,7 exp,,4 fr
2 head,,2 head,,2 head
63 lb,,63 lb,,24 m
23 m,,23 m,,1 ms
1 ms,,1 ms,,1 root
1 root,,1 root,,24 tl
25 tl,,25 tl,,
1 ups,,,,
ms-xml/tc/tc_p132v_preTEI.xml,,ms-xml/tcn/tcn_p132v_preTEI.xml,,ms-xml/tl/tl_p132v_preTEI.xml
8 ab,,8 ab,,8 ab
1 al,,1 al,,1 al
3 bp,,3 bp,,3 bp
4 del,,2 corr,,1 corr
4 div,,4 del,,4 del
1 emph,,4 div,,4 div
1 env,,1 emph,,1 emph
3 exp,,1 env,,1 env
3 head,,4 exp,,5 fr
4 la,,3 head,,3 head
48 lb,,4 la,,4 la
22 m,,49 lb,,21 m
3 ms,,22 m,,3 ms
1 root,,3 ms,,1 root
1 sn,,1 root,,3 sn
15 tl,,3 sn,,15 tl
2 tmp,,15 tl,,2 tmp
,,2 tmp,,
ms-xml/tc/tc_p133r_preTEI.xml,,ms-xml/tcn/tcn_p133r_preTEI.xml,,ms-xml/tl/tl_p133r_preTEI.xml
6 ab,,6 ab,,6 ab
2 add,,2 add,,1 add
1 al,,2 al,,2 al
10 del,,1 corr,,1 corr
4 div,,10 del,,10 del
6 exp,,4 div,,4 div
1 figure,,6 exp,,1 figure
4 head,,1 figure,,8 fr
34 lb,,4 head,,4 head
24 m,,35 lb,,24 m
1 mark,,24 m,,1 mark
1 ms,,1 mark,,1 ms
1 pro,,1 ms,,1 pro
1 root,,1 pro,,1 root
18 tl,,1 root,,18 tl
7 ups,,18 tl,,
ms-xml/tc/tc_p133v_preTEI.xml,,ms-xml/tcn/tcn_p133v_preTEI.xml,,ms-xml/tl/tl_p133v_preTEI.xml
5 ab,,5 ab,,5 ab
10 al,,10 al,,10 al
7 del,,7 del,,7 del
3 div,,3 div,,3 div
7 exp,,7 exp,,4 fr
3 head,,3 head,,3 head
59 lb,,59 lb,,11 m
12 m,,12 m,,1 mark
1 mark,,1 mark,,1 po
1 po,,1 po,,1 root
1 root,,1 root,,18 tl
17 tl,,17 tl,,
ms-xml/tc/tc_p134r_preTEI.xml,,ms-xml/tcn/tcn_p134r_preTEI.xml,,ms-xml/tl/tl_p134r_preTEI.xml
4 ab,,4 ab,,4 ab
1 add,,1 add,,1 add
3 al,,3 al,,3 al
11 del,,3 corr,,1 corr
3 div,,12 del,,12 del
3 exp,,3 div,,3 div
2 head,,4 exp,,3 fr
3 la,,2 head,,2 head
34 lb,,3 la,,3 la
21 m,,34 lb,,21 m
1 root,,21 m,,1 root
11 tl,,1 root,,11 tl
3 ups,,11 tl,,
ms-xml/tc/tc_p134v_preTEI.xml,,ms-xml/tcn/tcn_p134v_preTEI.xml,,ms-xml/tl/tl_p134v_preTEI.xml
7 ab,,7 ab,,7 ab
1 add,,1 add,,1 al
1 al,,1 al,,4 bp
4 bp,,4 bp,,7 del
7 del,,1 corr,,3 div
3 div,,7 del,,1 emph
1 emph,,3 div,,6 fr
1 exp,,1 emph,,3 head
3 head,,2 exp,,35 m
33 lb,,3 head,,1 mark
35 m,,33 lb,,3 ms
1 mark,,35 m,,1 pa
3 ms,,1 mark,,1 root
1 pa,,3 ms,,8 tl
1 root,,1 pa,,
8 tl,,1 root,,
,,8 tl,,
ms-xml/tc/tc_p135r_preTEI.xml,,ms-xml/tcn/tcn_p135r_preTEI.xml,,ms-xml/tl/tl_p135r_preTEI.xml
8 ab,,8 ab,,8 ab
2 add,,2 add,,2 add
4 al,,4 al,,4 al
1 bp,,1 bp,,1 bp
1 comment,,1 comment,,1 comment
4 del,,1 corr,,4 del
3 div,,4 del,,3 div
1 emph,,3 div,,1 emph
1 env,,1 emph,,1 env
7 exp,,1 env,,1 figure
1 figure,,8 exp,,7 fr
3 head,,1 figure,,3 head
54 lb,,3 head,,18 m
18 m,,54 lb,,3 ms
3 ms,,18 m,,1 oc
1 oc,,3 ms,,5 pa
5 pa,,1 oc,,1 root
1 root,,5 pa,,6 tl
6 tl,,1 root,,1 tmp
1 tmp,,6 tl,,
7 ups,,1 tmp,,
ms-xml/tc/tc_p135v_preTEI.xml,,ms-xml/tcn/tcn_p135v_preTEI.xml,,ms-xml/tl/tl_p135v_preTEI.xml
4 ab,,4 ab,,4 ab
2 add,,2 add,,2 add
1 bp,,1 bp,,1 bp
2 comment,,2 comment,,2 comment
7 del,,7 del,,7 del
1 df,,1 df,,1 df
1 div,,1 div,,1 div
8 exp,,8 exp,,4 fr
1 head,,1 head,,1 head
1 la,,1 la,,1 la
44 lb,,44 lb,,26 m
25 m,,25 m,,3 ms
3 ms,,3 ms,,4 oc
4 oc,,4 oc,,1 pa
1 pa,,1 pa,,1 pro
1 pro,,1 pro,,1 root
1 root,,1 root,,16 tl
16 tl,,16 tl,,
1 ups,,,,
ms-xml/tc/tc_p136r_preTEI.xml,,ms-xml/tcn/tcn_p136r_preTEI.xml,,ms-xml/tl/tl_p136r_preTEI.xml
7 ab,,7 ab,,7 ab
1 add,,1 add,,1 add
2 comment,,2 comment,,2 comment
7 del,,7 del,,7 del
2 div,,2 div,,2 div
1 env,,1 env,,1 env
4 exp,,4 exp,,8 fr
1 head,,1 head,,1 head
1 ill,,1 ill,,1 ill
1 la,,1 la,,1 la
21 lb,,21 lb,,19 m
20 m,,20 m,,2 oc
2 oc,,2 oc,,1 pro
1 pro,,1 pro,,1 root
1 root,,1 root,,9 tl
9 tl,,9 tl,,
2 ups,,,,
ms-xml/tc/tc_p136v_preTEI.xml,,ms-xml/tcn/tcn_p136v_preTEI.xml,,ms-xml/tl/tl_p136v_preTEI.xml
2 ab,,2 ab,,2 ab
2 add,,2 add,,3 add
1 al,,1 al,,1 al
1 comment,,1 comment,,1 comment
5 del,,2 corr,,5 del
1 div,,5 del,,1 div
3 env,,1 div,,3 env
12 exp,,3 env,,7 fr
1 head,,13 exp,,1 head
72 lb,,1 head,,49 m
50 m,,72 lb,,1 md
1 md,,50 m,,2 pl
2 pl,,1 md,,2 pro
2 pro,,2 pl,,1 root
1 root,,2 pro,,5 tl
5 tl,,1 root,,
,,5 tl,,
ms-xml/tc/tc_p137r_preTEI.xml,,ms-xml/tcn/tcn_p137r_preTEI.xml,,ms-xml/tl/tl_p137r_preTEI.xml
6 ab,,6 ab,,6 ab
2 add,,2 add,,2 add
3 comment,,4 comment,,2 comment
4 del,,1 corr,,4 del
3 div,,5 del,,3 div
5 env,,3 div,,3 env
15 exp,,5 env,,1 figure
1 figure,,15 exp,,6 fr
3 head,,1 figure,,3 head
1 hr,,3 head,,1 hr
1 la,,1 hr,,1 la
54 lb,,1 la,,39 m
39 m,,54 lb,,3 ms
3 ms,,39 m,,1 pl
1 pl,,3 ms,,1 po
1 po,,1 pl,,2 pro
2 pro,,1 po,,1 root
1 root,,2 pro,,12 tl
12 tl,,1 root,,
5 ups,,12 tl,,
ms-xml/tc/tc_p137v_preTEI.xml,,ms-xml/tcn/tcn_p137v_preTEI.xml,,ms-xml/tl/tl_p137v_preTEI.xml
3 ab,,3 ab,,3 ab
1 add,,1 add,,1 add
1 al,,1 al,,1 al
1 bp,,1 bp,,1 bp
7 del,,1 corr,,1 corr
1 div,,7 del,,7 del
2 exp,,1 div,,1 div
1 head,,3 exp,,5 fr
60 lb,,1 head,,1 head
24 m,,60 lb,,24 m
1 root,,24 m,,1 ms
1 sn,,1 ms,,1 root
15 tl,,1 root,,1 sn
,,1 sn,,15 tl
,,15 tl,,
ms-xml/tc/tc_p138r_preTEI.xml,,ms-xml/tcn/tcn_p138r_preTEI.xml,,ms-xml/tl/tl_p138r_preTEI.xml
7 ab,,7 ab,,7 ab
4 al,,4 al,,4 al
1 comment,,1 comment,,1 comment
1 de,,4 corr,,2 corr
4 del,,1 de,,1 de
1 div,,5 del,,5 del
9 exp,,1 div,,1 div
72 lb,,12 exp,,3 fr
33 m,,72 lb,,32 m
1 pl,,33 m,,1 pl
1 root,,1 pl,,1 root
14 tl,,1 root,,14 tl
1 ups,,14 tl,,
ms-xml/tc/tc_p138v_preTEI.xml,,ms-xml/tcn/tcn_p138v_preTEI.xml,,ms-xml/tl/tl_p138v_preTEI.xml
6 ab,,6 ab,,6 ab
1 al,,1 al,,1 al
4 del,,2 corr,,1 comment
3 div,,4 del,,4 del
1 emph,,3 div,,3 div
1 env,,1 emph,,1 emph
1 exp,,1 env,,1 env
3 head,,2 exp,,4 fr
24 lb,,3 head,,3 head
24 m,,24 lb,,23 m
3 pa,,24 m,,3 pa
1 pro,,3 pa,,1 pro
1 root,,1 pro,,1 root
12 tl,,1 root,,11 tl
,,12 tl,,
ms-xml/tc/tc_p139r_preTEI.xml,,ms-xml/tcn/tcn_p139r_preTEI.xml,,ms-xml/tl/tl_p139r_preTEI.xml
5 ab,,5 ab,,5 ab
2 add,,2 add,,2 add
4 al,,4 al,,4 al
1 bp,,1 bp,,1 bp
3 comment,,1 comment,,1 comment
8 del,,1 corr,,1 corr
1 div,,8 del,,8 del
1 env,,1 div,,1 div
4 exp,,1 env,,1 env
1 head,,5 exp,,11 fr
1 hr,,1 head,,1 head
75 lb,,1 hr,,1 hr
38 m,,75 lb,,38 m
1 mark,,38 m,,1 mark
9 ms,,1 mark,,9 ms
2 oc,,9 ms,,2 oc
1 pa,,2 oc,,1 pa
1 root,,1 pa,,1 root
1 sn,,1 root,,1 sn
26 tl,,1 sn,,26 tl
8 ups,,26 tl,,
ms-xml/tc/tc_p139v_preTEI.xml,,ms-xml/tcn/tcn_p139v_preTEI.xml,,ms-xml/tl/tl_p139v_preTEI.xml
4 ab,,4 ab,,4 ab
4 add,,4 add,,4 add
1 al,,1 al,,1 al
1 comment,,1 corr,,1 corr
4 del,,6 del,,6 del
2 div,,2 div,,2 div
13 exp,,13 exp,,6 fr
1 head,,1 head,,1 head
63 lb,,63 lb,,33 m
33 m,,34 m,,5 ms
6 ms,,6 ms,,1 pa
1 pa,,1 pa,,1 root
1 root,,1 root,,1 sn
1 sn,,1 sn,,15 tl
15 tl,,15 tl,,
ms-xml/tc/tc_p140r_preTEI.xml,,ms-xml/tcn/tcn_p140r_preTEI.xml,,ms-xml/tl/tl_p140r_preTEI.xml
4 ab,,4 ab,,4 ab
3 add,,3 add,,2 add
1 al,,1 al,,1 al
1 bp,,1 bp,,1 bp
6 del,,6 del,,6 del
1 div,,1 div,,1 div
6 exp,,6 exp,,1 figure
1 figure,,1 figure,,3 fr
1 ill,,1 ill,,1 ill
62 lb,,62 lb,,19 m
21 m,,21 m,,6 ms
4 ms,,4 ms,,1 root
1 root,,1 root,,2 sn
2 sn,,2 sn,,13 tl
13 tl,,13 tl,,5 tmp
5 tmp,,5 tmp,,
9 ups,,,,
ms-xml/tc/tc_p140v_preTEI.xml,,ms-xml/tcn/tcn_p140v_preTEI.xml,,ms-xml/tl/tl_p140v_preTEI.xml
8 ab,,8 ab,,8 ab
1 bp,,1 bp,,1 bp
2 del,,1 corr,,1 corr
4 div,,3 del,,3 del
2 emph,,4 div,,4 div
6 exp,,2 emph,,2 emph
3 head,,6 exp,,3 fr
2 hr,,3 head,,3 head
1 la,,2 hr,,2 hr
66 lb,,1 la,,1 la
38 m,,66 lb,,39 m
5 ms,,38 m,,5 ms
1 root,,5 ms,,1 root
1 sn,,1 root,,1 sn
10 tl,,1 sn,,9 tl
,,10 tl,,
ms-xml/tc/tc_p141r_preTEI.xml,,ms-xml/tcn/tcn_p141r_preTEI.xml,,ms-xml/tl/tl_p141r_preTEI.xml
10 ab,,10 ab,,10 ab
1 add,,1 add,,11 al
11 al,,11 al,,1 comment
7 del,,3 corr,,2 corr
1 div,,7 del,,7 del
4 exp,,1 div,,1 div
1 head,,4 exp,,3 fr
2 hr,,1 head,,1 head
77 lb,,2 hr,,2 hr
15 m,,77 lb,,16 m
2 pa,,15 m,,2 pa
1 pro,,2 pa,,1 pro
1 root,,1 pro,,1 root
5 tl,,1 root,,5 tl
12 ups,,5 tl,,
ms-xml/tc/tc_p141v_preTEI.xml,,ms-xml/tcn/tcn_p141v_preTEI.xml,,ms-xml/tl/tl_p141v_preTEI.xml
7 ab,,7 ab,,7 ab
2 add,,2 add,,2 add
4 al,,5 al,,5 al
9 del,,3 corr,,2 corr
1 div,,9 del,,9 del
1 env,,1 div,,1 div
3 exp,,1 env,,1 env
1 figure,,4 exp,,1 figure
67 lb,,1 figure,,6 fr
22 m,,67 lb,,21 m
1 pro,,21 m,,1 pro
1 root,,1 pro,,1 root
7 tl,,1 root,,7 tl
1 ups,,7 tl,,
ms-xml/tc/tc_p142r_preTEI.xml,,ms-xml/tcn/tcn_p142r_preTEI.xml,,ms-xml/tl/tl_p142r_preTEI.xml
5 ab,,5 ab,,5 ab
10 al,,10 al,,10 al
1 comment,,1 comment,,1 comment
8 del,,2 corr,,2 corr
1 div,,9 del,,9 del
5 exp,,1 div,,1 div
1 figure,,5 exp,,1 figure
1 ill,,1 figure,,9 fr
2 la,,1 ill,,1 ill
69 lb,,2 la,,2 la
18 m,,69 lb,,17 m
1 root,,18 m,,1 root
17 tl,,1 root,,19 tl
3 ups,,18 tl,,
ms-xml/tc/tc_p142v_preTEI.xml,,ms-xml/tcn/tcn_p142v_preTEI.xml,,ms-xml/tl/tl_p142v_preTEI.xml
7 ab,,7 ab,,7 ab
5 al,,5 al,,5 al
3 comment,,2 comment,,3 comment
2 del,,2 corr,,2 corr
3 div,,3 del,,2 del
1 env,,3 div,,3 div
9 exp,,1 env,,1 env
3 head,,9 exp,,5 fr
2 hr,,3 head,,3 head
58 lb,,2 hr,,2 hr
27 m,,58 lb,,27 m
1 mark,,27 m,,1 mark
2 ms,,1 mark,,2 ms
2 pa,,2 ms,,2 pa
1 pro,,2 pa,,1 pro
1 root,,1 pro,,1 root
16 tl,,1 root,,15 tl
1 wp,,16 tl,,
,,1 wp,,
ms-xml/tc/tc_p143r_preTEI.xml,,ms-xml/tcn/tcn_p143r_preTEI.xml,,ms-xml/tl/tl_p143r_preTEI.xml
7 ab,,7 ab,,7 ab
1 add,,1 add,,1 add
9 al,,9 al,,9 al
2 bp,,2 bp,,2 bp
3 comment,,2 comment,,1 comment
1 del,,1 del,,1 del
3 div,,3 div,,3 div
9 env,,9 env,,9 env
6 exp,,6 exp,,1 figure
1 figure,,1 figure,,5 fr
3 head,,3 head,,3 head
1 la,,1 la,,1 la
60 lb,,60 lb,,18 m
18 m,,18 m,,1 pa
1 pa,,1 pa,,4 pl
4 pl,,4 pl,,1 pro
1 pro,,1 pro,,1 root
1 root,,1 root,,5 tl
5 tl,,5 tl,,2 tmp
2 tmp,,2 tmp,,
ms-xml/tc/tc_p143v_preTEI.xml,,ms-xml/tcn/tcn_p143v_preTEI.xml,,ms-xml/tl/tl_p143v_preTEI.xml
4 ab,,4 ab,,4 ab
1 al,,1 al,,1 al
2 del,,2 del,,2 del
4 div,,4 div,,4 div
2 exp,,2 exp,,4 fr
3 head,,3 head,,3 head
24 lb,,24 lb,,17 m
17 m,,17 m,,1 pa
1 pa,,1 pa,,1 root
1 root,,1 root,,3 tl
4 tl,,4 tl,,
ms-xml/tc/tc_p144r_preTEI.xml,,ms-xml/tcn/tcn_p144r_preTEI.xml,,ms-xml/tl/tl_p144r_preTEI.xml
3 ab,,3 ab,,3 ab
7 al,,7 al,,7 al
1 bp,,1 bp,,1 bp
3 comment,,1 comment,,12 del
12 del,,12 del,,1 div
1 div,,1 div,,1 emph
1 emph,,1 emph,,3 env
3 env,,3 env,,2 figure
5 exp,,5 exp,,8 fr
2 figure,,2 figure,,1 head
1 head,,1 head,,12 m
44 lb,,44 lb,,1 ms
12 m,,11 m,,4 pa
1 ms,,1 ms,,1 pl
4 pa,,4 pa,,1 po
1 pl,,1 pl,,1 root
1 po,,1 po,,9 tl
1 root,,1 root,,1 tmp
9 tl,,9 tl,,
1 tmp,,1 tmp,,
1 ups,,,,
ms-xml/tc/tc_p144v_preTEI.xml,,ms-xml/tcn/tcn_p144v_preTEI.xml,,ms-xml/tl/tl_p144v_preTEI.xml
4 ab,,4 ab,,4 ab
10 al,,10 al,,10 al
1 bp,,1 bp,,1 bp
2 comment,,1 comment,,1 comment
9 del,,9 del,,9 del
1 div,,1 div,,1 div
1 emph,,1 emph,,1 emph
8 exp,,8 exp,,2 figure
2 figure,,2 figure,,8 fr
1 la,,1 la,,1 la
54 lb,,54 lb,,28 m
27 m,,27 m,,1 mark
1 mark,,1 mark,,1 root
1 root,,1 root,,1 sn
1 sn,,1 sn,,24 tl
25 tl,,25 tl,,
ms-xml/tc/tc_p145r_preTEI.xml,,ms-xml/tcn/tcn_p145r_preTEI.xml,,ms-xml/tl/tl_p145r_preTEI.xml
3 ab,,3 ab,,3 ab
3 add,,3 add,,3 add
1 al,,1 al,,1 al
2 bp,,2 bp,,2 bp
1 caption,,1 caption,,1 caption
3 comment,,3 comment,,2 comment
5 del,,5 del,,5 del
2 div,,2 div,,2 div
1 emph,,1 emph,,1 emph
5 exp,,5 exp,,2 figure
2 figure,,2 figure,,1 fr
2 head,,2 head,,2 head
1 la,,1 la,,1 la
30 lb,,30 lb,,19 m
19 m,,19 m,,1 ms
1 ms,,1 ms,,1 root
1 root,,1 root,,1 sn
1 sn,,1 sn,,17 tl
17 tl,,16 tl,,
13 ups,,,,
ms-xml/tc/tc_p145v_preTEI.xml,,ms-xml/tcn/tcn_p145v_preTEI.xml,,ms-xml/tl/tl_p145v_preTEI.xml
7 ab,,7 ab,,7 ab
4 bp,,4 bp,,4 bp
1 comment,,1 comment,,1 comment
11 del,,3 corr,,3 corr
3 div,,11 del,,11 del
2 exp,,3 div,,3 div
1 figure,,4 exp,,1 figure
2 head,,1 figure,,6 fr
58 lb,,2 head,,2 head
18 m,,58 lb,,18 m
1 mark,,18 m,,1 mark
